uri,cid,author_handle,author_name,text,author_data,post_data,embed_data,reply_count,repost_count,like_count,quote_count,indexed_at,in_reply_to,in_reply_root,quotes,tags,mentions,links,langs,labels
at://did:plc:xzgwn3nornr6v6cdd2fqsdru/app.bsky.feed.post/3lrq5ero5tk2e,bafyreie54vpnqi26ndxwkr2tiaprtujvo6cghdlzextgnhkwnggah42774,mikemontreal.bsky.social,Montreal Mike🇨🇦,"Episode 3 NOW LIVE for stream and download on Spotify and Apple Podcasts. 

In this episode I explore some very dark chapters in our national history and lessons to learn. 

This was a tough one to record. 
#cdnpoli #uspoli #cdnmedia #history #podcast

open.spotify.com/episode/6v1s...",,,,4,6,9,0,2025-06-16T14:01:37Z,NA,NA,NA,,,,,
at://did:plc:pedpziwws5vkocuq76mokn7c/app.bsky.feed.post/3lrq57x5q5s23,bafyreifc64l5ccvo4svt3b3t5uec6ozjcgvvtdiofxbwup43xofjfurgsu,deepgreendesign.bsky.social,Harold Coxeter is my math hero 🪷,"Has Donny stood up to Russia?

Should Russia be able to hit Boeing with military weapons and America does nothing?

#PutinsPuppets #CdnPoli",,,,0,0,0,0,2025-06-16T13:58:56Z,NA,NA,NA,,,,,
at://did:plc:untehckw7zfxotntwflrwz2v/app.bsky.feed.post/3lrq54yvwcc2h,bafyreieaykgxh7mbxchncc226z7ckqrfr7kgp6epe5dyyq6odxm45sbh2q,unpubmedia.bsky.social,Unpublished.ca,"#Carney, #Trump Set To Meet During #G7 Summit Amid ‘Sensitive’ Talks > unpublished.ca/news-feed-it... #cdnpoli #uspoli",,,,1,0,0,0,2025-06-16T13:57:17Z,NA,NA,NA,,,,,
at://did:plc:h2spa3l463coxycuy6iiov2l/app.bsky.feed.post/3lrq4tx6aws2q,bafyreibwz2v7np3nqeyjxjw2m6lmgwy4eq4pzl4ihx56ysm4utquyw6pzy,shewandersferal.bsky.social,Allison Moon 🌙  🍁,"People ask why I ‘don’t want #BlueStates #JoinCanada’:
It is the same #problem we Humans already have, in the #Propagandised #Democracies
#KeithOlberman: 
from timemark 31:24

“… What do we do about a #World in which half the people… “
#CANpoli 🍁 #CDNpoli
#CanadaSky 🌌  
#Truthiness vs #BaldfacedLies",,,,1,2,4,3,2025-06-16T13:52:14Z,NA,NA,NA,,,,,
at://did:plc:jeuzjfwsgn62xfoe7qo4jul5/app.bsky.feed.post/3lrq4p7t6gc2j,bafyreiejp67hfn4zxw6ssm5n7t53ci6rdkgc2kz4at4rovlgypz5gp7o7y,bigclimate.bsky.social,Bentley,In the face of which newly minted PM @mark-carney.bsky.social will host the #G7 hawking utterly bullshit #DecarbonizedPipelines to the world. #cdnpoli #abpoli #Climate,,,,0,2,4,0,2025-06-16T13:49:36Z,NA,NA,at://did:plc:jeuzjfwsgn62xfoe7qo4jul5/app.bsky.feed.post/3lrq4hjpxlk2j,,,,,
at://did:plc:4xqt7t2zph634drigtdxdmro/app.bsky.feed.post/3lrq4mauj4k2x,bafyreiftvvgptoteti7tmaqn2catdep46chczgcnpjkistq24ygwzdtnh4,journodale.bsky.social,Dale Smith,"For the Monday morning crowd, my weekend Loonie Politics column: Carney's Liberals have reached new levels of cynicism in record time #cdnpoli",,,,0,2,3,1,2025-06-16T13:47:53Z,NA,NA,NA,,,,,
at://did:plc:r2qm5vzmsns46l4n6e6rjh2a/app.bsky.feed.post/3lrq4ic4m2k2w,bafyreiglijkenv7q64xy77dxfodoabujvaqnyik6dlejatk5tzbx656wpy,brucedc77.bsky.social,Bruce D. Cowherd,"The National Post Took A Drive And A Bike Ride To Check Out The G7 Security Situation.
The 51th G7 Summit 2025 Kananaskis, Alberta - June 16 -17. 

#cdnpoli #Canada 🇨🇦 #CanadaSky #TeamCanada #CanadaProud #CanadaStrong #ElbowsUp 

#G7Canada #Kananaskis",,,,0,0,5,0,2025-06-16T13:45:43Z,NA,NA,NA,,,,,
at://did:plc:jeuzjfwsgn62xfoe7qo4jul5/app.bsky.feed.post/3lrq4hjpxlk2j,bafyreiebucgtnsqvsp654rau5ucqzut2tthhpsshr6a4fbgtm65ciopyli,bigclimate.bsky.social,Bentley,Still got 3 months to go #Wildfires #Smoke #ClimateChange #abpoli #cdnpoli  www.cbc.ca/news/science...,,,,1,6,13,1,2025-06-16T13:45:16Z,NA,NA,NA,,,,,
at://did:plc:cn34k3kvoqnx47xaitq2fnm3/app.bsky.feed.post/3lrq4gvsuuk2d,bafyreifnbpmr7glaaj7ta6t3y5rnvuyqrstsaaulrm6n4bdx5neopm4po4,whatfuntimes.bsky.social,Jim Mike,"Where are all of the strong conservative voices with ethical concerns that we’re all over the WE Charity scandal and Trudeau’s vacations on this blatant conflict of interest? 

Locals in SE AB have wanted cougar hunting increased for a while, but their input wasn’t even a factor.

#abpoli #cdnpoli 🇨🇦",,,,0,2,1,0,2025-06-16T13:44:53Z,NA,NA,at://did:plc:sxywaaocdrjp7aywbhsqpjn7/app.bsky.feed.post/3lrpucbaook2s,,,,,
at://did:plc:in6t5b6l3wnfwkcuqji57ttg/app.bsky.feed.post/3lrq4dju72s2f,bafyreifxlil5xw2lvzmhueh7i2xvab3bs6mcsj536gilbexwm2jukcnyoa,ccfr-ccdaf.bsky.social,Canadian Coalition for Firearm Rights,"WOW: Investigative journalist Paul Palango tells Brian Lilley about a massive cover up during the Nova Scotia Massacre. Palango explains why he thinks Wortman was working undercover for RCMP, why they did nothing about his illegal guns, the Brenda Lucki scandal and more #cdnpoli
youtu.be/ZvZDMnbB3KI",,,,0,0,0,0,2025-06-16T13:43:02Z,NA,NA,NA,,,,,
at://did:plc:vhtdipk22mle3gfhsklhpdej/app.bsky.feed.post/3lrq44ihr2r2g,bafyreifapl5xrr3beuzb3ecf5iw5vk5gv2hjy6hgjrrnh7fhf4nglijeby,cubanx.bsky.social,CubanX,"Stupid me, I believed science was about evidence and reason, but it's just populism.  I stand corrected.
#PostTruth #Fascism #AbPoli #CdnPoli #Antivaxx #ChristoFascism
#democracy #usa #gop #fascists

👉 Vote 'em Out!
",,,,0,0,2,0,2025-06-16T13:39:05Z,NA,NA,NA,,,,,
at://did:plc:3l6h5tayy6vycige2igmorv4/app.bsky.feed.post/3lrq3zegmos2j,bafyreihzucunexxur6dc7ei3ba7t6u6be64ur5vkmqulzjztzpsyxsg7le,minibubbly.bsky.social,Cheryl in Nova Scotia 🇨🇦🍁🍁,"Live updates: PM Mark Carney and other world leaders meet in Alberta for G7 talks #Canada #G7 #cdnpoli #Alberta

Amid conflict in the Middle East and Trump’s trade war, leaders from around the globe are convening in the Rockies. Follow the Star’s real-time coverage. 

www.thestar.com/politics/fed...",,,,5,6,20,0,2025-06-16T13:37:20Z,NA,NA,NA,,,,,
at://did:plc:3l6h5tayy6vycige2igmorv4/app.bsky.feed.post/3lrq3wk2itk2j,bafyreiekxm762wvc3zwzqtxf4c32vdg2pjvnmjxfghyuirgxbnyitd3mqy,minibubbly.bsky.social,Cheryl in Nova Scotia 🇨🇦🍁🍁,"Canada Strong Pass: Minister Guilbeault Shares Details

Steven Guilbeault, the minister of Canadian identity and culture, makes an announcement on the launch of the federal government’s ‘Canada Strong Pass’.  #Canada #cdnpoli #CanadaStrongPass

www.cpac.ca/headline-pol...",,,,2,11,32,0,2025-06-16T13:35:45Z,NA,NA,NA,,,,,
at://did:plc:p5h2o3ieoaqtinjome27hmca/app.bsky.feed.post/3lrq3p7dhd22g,bafyreihpty3voudc7yknyxowbelf5v7h36q6bvp2zq2kdrbei3y2u43iiq,dylanlineger.bsky.social,Dylan Lineger,Economic turmoil is not justification to trample on Treaty rights and obligations in Canada (or anywhere). Tell our MLA/MNA/MPP/MP/Senators that we are all Treaty Peoples. Many seem to need a reminder. Reconciliation means no returning to colonialism by government or economy. #G7 #cdnpoli,,,,0,1,1,0,2025-06-16T13:31:39Z,NA,NA,NA,,,,,
at://did:plc:6c62osi4d5nd7kb5qozmhzkt/app.bsky.feed.post/3lrq3onwrelm2,bafyreihdmaxagijlbfnz2n3lbqcsfszqf32vr3uqo5tnu3dghw66ubxj7m,stephanie.ottawa.place.ap.brid.gy,Stéphanie,"I'm not really sure what the point of the G7 is this time around, to be honest. All I've heard so far is ""don't expect too much from our conversations with Trump"" and ""we'll have to ignore Trump's mood swings"".

And Smith looked too happy to be there, which means we'll be talking conventional […]",,,,1,0,0,0,2025-06-16T13:31:49Z,NA,NA,NA,,,,,
at://did:plc:spd3gs2h5f6inu4jw37y74c5/app.bsky.feed.post/3lrq334wkz22r,bafyreibqgjcqzcvs52ahif6evhqei6lacxhzgfftpkx7rjszcuchzejaam,fitzstartz.bsky.social,Scott FitzGerald,"Poilievre is reaching out to unsuccessful candidates for feedback, say Conservatives: ‘he’s doing a post-mortem himself’

Well, YEAH - he's got the time, because HE LOST HIS JOB.
#cdnpoli
www.hilltimes.com/story/2025/0...",,,,1,1,5,0,2025-06-16T13:20:19Z,NA,NA,NA,,,,,
at://did:plc:ozwyeayssrmlwhtxcjzdtxgf/app.bsky.feed.post/3lrq2ylqu2k27,bafyreiciqqdz24xhcekswr4d74nb3bnuzpxqioiawzrmfsg576ttxpcvwm,chezer59.bsky.social,,Many Canadians are very disappointed that a convicted felon & sex offender was allowed to enter the country to attend the G7 summit. Hopefully they keep him well away from the children. #cdnpoli #msnbc #foxnews,,,,0,1,3,0,2025-06-16T13:18:59Z,NA,NA,NA,,,,,
at://did:plc:4zhs7rbmbrjyblozh3zqt7is/app.bsky.feed.post/3lrq2x7cejk2z,bafyreig5pbyqwcergvcf2thd3bqu2fblmoi6ouwdfz5uim6iqo6gbaljwe,sorry-iamcanadian.bsky.social,🇨🇦 👊🇨🇦,"Yep.

#G7
#CDNpoli
#USPoli",,,,1,18,53,0,2025-06-16T13:18:16Z,NA,NA,NA,,,,,
at://did:plc:lyvztfv2xp5su33ype2ddqgk/app.bsky.feed.post/3lrq2sk5zok2i,bafyreig2w5tvieipowzvryo3wcbulurqeioawbn3klzd5qjadmchdy4wri,bibliophile99.bsky.social,Serena,"#cdnpoli #g7

globalnews.ca/news/1124348...",,,,1,1,4,0,2025-06-16T13:15:37Z,NA,NA,NA,,,,,
at://did:plc:eoouaeqa2taou3aqacpjuaq4/app.bsky.feed.post/3lrq2oxwqwk24,bafyreigtn27wuj2wujnh3djzn6glk2lnhgbe35orjse7qvsfmlt3ngl3xi,alexgoatcher.bsky.social,Alex Goatcher,"All around the world, locals are pushing back against overtourism. Do NOT be shocked if this pushback starts to show in the Bow Valley, Jasper, the Columbia Valley, and Golden-Field areas. #cdnpoli",,,,0,0,1,0,2025-06-16T13:13:37Z,NA,NA,at://did:plc:f2vkoe6mu7hyiyjxwwirkd5l/app.bsky.feed.post/3lrprlcnesr2b,,,,,
at://did:plc:4xqt7t2zph634drigtdxdmro/app.bsky.feed.post/3lrq2fdyiyk2x,bafyreid4g3jbmg5v5ln4f3ab2czae3aic7t6f5yn4rmdezjs52vqu3ecse,journodale.bsky.social,Dale Smith,Roundup post: The G7 summit begins #cdnpoli,,,,1,7,8,0,2025-06-16T13:08:13Z,NA,NA,NA,,,,,
at://did:plc:bwc4ajcpbg4svnknymtb3lsh/app.bsky.feed.post/3lrpztjq4qs2j,bafyreihneseg5r2zjssxrtpg5bvp65fjzlatgc62vtw4whmij3gx6lubhu,infinityloop.bsky.social,IanBB ♾️🦋,"Open letter on Fathers Day 2025. To PM Carney, Wab Kinew and Doug Ford.

#biodiversity #nature #climate #cbc #aptn #ctv #torontostar #globeandmail #gatesfoundation #cdnpoli #ontario #manitoba #canada #environment #carney #kinew #love #earth #fordnation #wabkinew #nasa

substack.com/@ianbrodiebr...",,,,0,1,1,0,2025-06-16T12:58:26Z,NA,NA,NA,,,,,
at://did:plc:2afwbonvqumpbiksfxrddtfy/app.bsky.feed.post/3lrpzqjlnic23,bafyreigimwwb3rvuptq5ooihcieq3tj3elkckrrc7qmdeboznyfar6bt3a,blackpanther25.bsky.social,Black Panther🍁🦫🇨🇦,"Felon 47 arriving in Canada for the G7.

#cdnpoli",,,,1,1,8,0,2025-06-16T12:56:36Z,NA,NA,NA,,,,,
at://did:plc:fiz4finlmk5qxbpqvp6asspn/app.bsky.feed.post/3lrpziz7kys2c,bafyreifdrbxco5yffpdgxbgmfz6v25pa222jpitty67bu5xl3dmlebcdrm,optimisticskeptic.bsky.social,Al Brunet 🇨🇦 🇺🇦,"""Understatement of the Year"" goes to Trade Minister Dominic LeBlanc.
#cdnpoli",,,,0,4,6,0,2025-06-16T12:52:24Z,NA,NA,NA,,,,,
at://did:plc:33bkmuormxtilibr7ijudjkk/app.bsky.feed.post/3lrpzi7de4322,bafyreicc3dupcc33inq326bcxxu3tzezcivxz7t5nmvpnxpkwmwnc4vmge,donnadon.ca,Don Nadon,"Running this absolute dick as a candidate WAS their mistake.

The fact that they don't see that means they don't really want to win.

Sucks to be conservative, I guess.🤷

#cdnpoli #ottawa #onpoli #ableg #calgary #edmonton #g7",,,,2,6,18,0,2025-06-16T12:51:55Z,NA,NA,at://did:plc:b3nlsopwvdn246ccpxctzsw4/app.bsky.feed.post/3lrpnexvypa2u,,,,,
at://did:plc:4zhs7rbmbrjyblozh3zqt7is/app.bsky.feed.post/3lrpzfax4mc2f,bafyreiedyrdl4mlx7pn2j7vh252hjk2e2p5gpgomluw7ifzqku4g6k524q,sorry-iamcanadian.bsky.social,🇨🇦 👊🇨🇦,"Well, it doesn’t get any clearer than that 👇

#Canada
#CDNpoli",,,,11,57,175,5,2025-06-16T12:50:20Z,NA,NA,NA,,,,,
at://did:plc:33bkmuormxtilibr7ijudjkk/app.bsky.feed.post/3lrpzeymaib2u,bafyreihyxopzajb25hvil4vpyjwtmltegodkg5s2ap65qtbuaoihcqj4mm,donnadon.ca,Don Nadon,*campaign malpractice*  #cdnpoli,,,,0,0,0,0,2025-06-16T12:50:07Z,at://did:plc:b3nlsopwvdn246ccpxctzsw4/app.bsky.feed.post/3lrpnexvypa2u,at://did:plc:b3nlsopwvdn246ccpxctzsw4/app.bsky.feed.post/3lrpnexvypa2u,NA,,,,,
at://did:plc:ypgwhkzikbsshuzywg26z7fo/app.bsky.feed.post/3lrpzb5fqg22l,bafyreibpjkfg4zv43es6b26ybv6xzonek5btnxhld6i5z7tefzgjijreqy,goodie-fx.bsky.social,Canada's Border Czar,"""There are no good ethics in trampling over the rights of Indigenous Peoples in the rush for national projects. That's actually the very definition of colonial. Who knew that Canada would so easily cave on its reconciliation commitment when faced with a threat?"" #cdnpoli #onpoli",,,,1,22,51,2,2025-06-16T12:48:04Z,NA,NA,NA,,,,,
at://did:plc:2afwbonvqumpbiksfxrddtfy/app.bsky.feed.post/3lrpza6mnxc23,bafyreiambejul6uzz34sumdck6ncdz6nrr6cni3f3fnrkcbh6n4xadhwhi,blackpanther25.bsky.social,Black Panther🍁🦫🇨🇦,"The G7 has been renamed for this year

𝙂6 + 𝑻𝑨𝑪𝑶🌮

#cdnpoli",,,,2,2,8,0,2025-06-16T12:47:28Z,NA,NA,NA,,,,,
at://did:plc:ehhyp5ncyresa27bxg3el3u3/app.bsky.feed.post/3lrpyy7br7c2w,bafyreifcvve6o4xraievoqe72gd6rjcsya3ke2qw4bpendxpofrvcv3z44,cityscribe.bsky.social,CityScribe,"Beyond the attention seeking behaviour of that one guy, here's the substance of what happened yesterday at the official meetings of G7. 

#CdnPoli #ElbowsUp",,,,1,3,6,0,2025-06-16T12:42:59Z,NA,NA,at://did:plc:nb6uhiglzowsdcbgwv2itwa7/app.bsky.feed.post/3lrpcttxdfs2q,,,,,
at://did:plc:67fglcq5plqhjqpnhfqaj3y4/app.bsky.feed.post/3lrpys6evxc24,bafyreiho4puxtmv3lfowsfknv4xetz2sf5npku5efvbe54homosv554lci,brockufoss.bsky.social,Brock University | FOSS,"#BrockU Professor of Labour Studies @profsavage.bsky.social recently spoke to The Canadian Press about the Federal government’s intervention in the Canada Post strike.

www.thecanadianpressnews.ca/national/ott...

#CanLab #CdnPoli",,,,0,1,3,0,2025-06-16T12:39:39Z,NA,NA,NA,,,,,
at://did:plc:pwu2i3nv43ufmusu42y6twrq/app.bsky.feed.post/3lrpylzzimk2t,bafyreieoi6arhfr4ez6jajx2x4yhn4d22rl5vmk35lybm22bbmazubtbae,bunnygirl56.bsky.social,Pauline MacLeod 🍁,"Understanding the Conservative Party. 

#nevervoteconservative #cdnpoli #canada #politics #reformparty #poli",,,,0,2,3,0,2025-06-16T12:36:13Z,NA,NA,NA,,,,,
at://did:plc:3l6h5tayy6vycige2igmorv4/app.bsky.feed.post/3lrpydyukh22j,bafyreib5qbt4jpkd7pnaginguhlqkxciitvl7eeydmdwqna4qsktgizszu,minibubbly.bsky.social,Cheryl in Nova Scotia 🇨🇦🍁🍁,"Bill S-2 tries again to fix Indian Act as nations call for sovereignty over membership #Canada #cdnpoli

Bill addresses inequities for people with family histories of enfranchisement

www.cbc.ca/news/indigen...",,,,3,10,25,0,2025-06-16T12:31:42Z,NA,NA,NA,,,,,
at://did:plc:vymqsx26z5jfalc7f5ks2csi/app.bsky.feed.post/3lrpy7y6dak2a,bafyreifcorrfja7ulyazfniza6tq33mh4gjbbn7adygojc4inzips5tzim,freedumbofshpiel.bsky.social,Freedumb of Shpiel,"Canada hosts the G7 meeting this week in #Alberta. The G7 nations have shared values of pluralism, liberal democracy, and representative government. Russia was expelled in 2014 and it's hard to say how much longer the US will hold onto its membership. 
#uspoli #cdnpoli #canada #canadastrong",,,,0,1,4,1,2025-06-16T12:38:28Z,NA,NA,NA,,,,,
at://did:plc:f2bzy7mezkpjkj55e2jae4ja/app.bsky.feed.post/3lrpxowsvwk27,bafyreigxaoger5dang6vf5oohrpzr7wretnhxdj64cjqlpsatget4mye5m,davidsquared.bsky.social,David Davidson,t#ford govt criming in plain sight &  #rcmp do nothing. toronto.citynews.ca/2025/06/12/r... Report says Ford government obfuscated Greenbelt records through code words our institutions are thoroughly corrupt and the populace willfully complacent. we are so fucked. #ontpoli #cdnpoli,,,,0,7,6,1,2025-06-16T12:19:56Z,NA,NA,NA,,,,,
at://did:plc:2afwbonvqumpbiksfxrddtfy/app.bsky.feed.post/3lrpxmpqok222,bafyreic4p3lrpoya4cfke4vz75kr34mzwlfr2yvhk5xsqzf7jt5kr5mlou,blackpanther25.bsky.social,Black Panther🍁🦫🇨🇦,"🇨🇦'Say something': Protesters gather as G7 leaders' summit gets underway in Alberta, Canada

#cdnpoli

ca.news.yahoo.com/something-pr...",,,,0,0,4,0,2025-06-16T12:18:41Z,NA,NA,NA,,,,,
at://did:plc:hizj6sbrbvmiz6whp6swcl2e/app.bsky.feed.post/3lrpwzna4mk2c,bafyreiaqkxtjtwupiu3funh4z6m5vt5gk2gdpdoad7y7g4dxaojbnyiuvi,laura-babcock.bsky.social,Laura Babcock 🇨🇦,"As I just said on radio Trump is arriving at #G7Kananaskis2025 weakened by the massive #NoKings protests, an embarrassing parade and Israel and Ukraine launching militarily offences without his leadership. Carney will help lead serious leaders to a new free world order. #Cdnpoli #CanadaStrong 🇨🇦💪🏻",,,,0,14,67,1,2025-06-16T12:07:59Z,NA,NA,NA,,,,,
at://did:plc:loxevfuffvvuikwetrgxl546/app.bsky.feed.post/3lrpwswjq3c2d,bafyreigvzltberxrul5l7qprecpumoyj2t2sw6ib5ozt6vrqiijtuzgjca,d-macphee.bsky.social,Daniel MacPhee 🇨🇦,"Polio could be next?  Another vaccine preventable deadly disease? My goodness, another level of stupidity is developing. 
#VaccinesWork #Canada #cdnpoli",,,,0,2,4,1,2025-06-16T12:04:14Z,NA,NA,at://did:plc:loxevfuffvvuikwetrgxl546/app.bsky.feed.post/3lrpwmmvr6s2d,,,,,
at://did:plc:3l6h5tayy6vycige2igmorv4/app.bsky.feed.post/3lrpwr3lydc2j,bafyreifxbmcg3ipiwnm7fwwe4bqgqrdk6sb2w4hqbhopamxqrsx7szpkia,minibubbly.bsky.social,Cheryl in Nova Scotia 🇨🇦🍁🍁,"Fighter jets deployed after civilian aircraft entered G7 no-fly zone above Kananaskis #Canada #G7 #cdnpoli #NORAD #RestrictedAirSpace

Pilot travelled into restricted air space before landing safely under their own power

www.cbc.ca/news/canada/...",,,,2,7,16,1,2025-06-16T12:03:14Z,NA,NA,NA,,,,,
at://did:plc:2k3vypzzpcx6sgsfnspsdhbw/app.bsky.feed.post/3lrpwm67g3t2w,bafyreiepfhg2uai3xjxqcnsrbvh665uryvq2j7bejtugiksqgbaww3n7zm,morningside.bsky.social,Pádraig Kerr 🇨🇦,"#Carney, #Starmer to agree to renew Canada-U.K. trade talks, 'deepen' relationship buff.ly/AVrpYCk

#Canada #cdnpoli",,,,0,0,0,0,2025-06-16T12:00:28Z,NA,NA,NA,,,,,
at://did:plc:iahmcptb42wyye6wz275lnq3/app.bsky.feed.post/3lrpwlih7l72v,bafyreihep2yspuwpwta5sll7ptyairxnqb756bso32bcesrr3mxfpnfasu,the905er.bsky.social,The 905er,"A bold vision of the future

https://905er.ca/2025/06/did-mississauga-solve-the-housing-crisis/  

 #the905 #mississauga #onpoli #cdnpoli #podcast",,,,0,0,2,0,2025-06-16T12:00:07Z,NA,NA,NA,,,,,
at://did:plc:3b54l7wmd3xnqdyv6gfr5rwj/app.bsky.feed.post/3lrpwk5plgs2k,bafyreicdmnolvxvsuef3maltppuwac5wc3slfzh47oalyib3rv3joeee3i,lenispooner.bsky.social,Leni Spooner,"🇨🇦 is on track to spend $33B+  on fighter jets arriving two years too late. All 88 F‑35s—or just enough to defend NORAD, with a smarter plan for the rest? What you can do #cdnpoli #F35 #Gripen  #QuietBuildup Part 3: Fleet Math: What Canada Actually Needs in the Skies
open.substack.com/pub/lenispoo...",,,,0,0,0,0,2025-06-16T11:59:26Z,NA,NA,NA,,,,,
at://did:plc:lyvztfv2xp5su33ype2ddqgk/app.bsky.feed.post/3lrpwfyk5a22i,bafyreiefq2rphzxlzna5nar76hbtmf4mogoitmdqh6moq2yutp35r2lyxe,bibliophile99.bsky.social,Serena,#cdnpoli #g7,,,,0,0,1,0,2025-06-16T11:57:00Z,NA,NA,at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3lrpjpnoxb222,,,,,
at://did:plc:b3nlsopwvdn246ccpxctzsw4/app.bsky.feed.post/3lrpvuh5n732e,bafyreie6y4sj7oy2kgainyntoorov7trsf3kfca6uj6mnjttixne7cothm,hilltimes.com,The Hill Times,"With three top players in Carney government lacking political experience, caucus feedback critical to show ‘human side’ of politics, say experts. By @abbas_rana1 #cdnpoli

www.hilltimes.com/story/2025/0...",,,,0,1,1,1,2025-06-16T11:47:12Z,NA,NA,NA,,,,,
at://did:plc:seulgagz3hgwzspe2hltm4kx/app.bsky.feed.post/3lrpvti6n2k2w,bafyreict565kydvrypgzitxcca2nlhdmfl53tkhbawirqytptiiae6dk4e,chocolatefire.bsky.social,,"Any #Canadian still in denial about  American style, (typically) right-wing extremism in Canada needs to WTFU 😡 Democracies have been fighting against fascist, conservative extremist agendas for over a decade now, and 🇨🇦 would be a crown jewel for those forces to win. #elbowsWayup #cdnpoli ✊🏾",,,,7,31,109,0,2025-06-16T11:46:40Z,NA,NA,at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3lroq2p73xc2h,,,,,
at://did:plc:6cri3nbgdxvfuwdgav73lbce/app.bsky.feed.post/3lrpvmavmzk2v,bafyreia3zc4ablkogzolacyhpad3vsnitu3lrpgjb5oe7b3f6nofyquvla,uncoverthenews.bsky.social,UncoverTheNews,"🎙️LIVE: The G7 is less summit, more soap opera.
PM Carney’s cool is tested by world-class egos and one U.S. President still mad Canada exists.
🦫 The Daily Beaver Morning Show
📺 Watch & Join the Chat: www.youtube.com/watch?v=lnQ-...
#cdnpoli #G7Summit #uspoli #trump #breakingnews",,,,0,1,0,0,2025-06-16T11:42:38Z,NA,NA,NA,,,,,
at://did:plc:xzgwn3nornr6v6cdd2fqsdru/app.bsky.feed.post/3lrpvjqiysk2b,bafyreiasb4wkj46andlhgvjcwf7o362xr5xqiqojwq2gm3mk4juh44fyeu,mikemontreal.bsky.social,Montreal Mike🇨🇦,"Episode 3 of “Maple Drenched Musings” goes LIVE today on Spotify and Apple Podcasts at 8AM Eastern. 

In this episode, “Pursed Lips, Three Ships”, I explore a -shameful- Canadian past all Canadians should know in 2025. 
#cdnpoli #cdnmedia #uspoli #podcast #canada
open.spotify.com/show/4nF3Rf2...",,,,1,2,11,0,2025-06-16T11:41:14Z,NA,NA,NA,,,,,
at://did:plc:seulgagz3hgwzspe2hltm4kx/app.bsky.feed.post/3lrpvfmyluc2w,bafyreietmhbm7nrit4j7l6zwekwi3xmrltm4jnkfyfdbiae2qq7v4vjipq,chocolatefire.bsky.social,,"#Facts, and one of the eeriest posts reminding #Canadian #CONservatives are still in line with trump 😡 Again, It’s a marathon not a sprint #Canada! The next 2-5 years WILL be critical for our nation’s new path. We must be united and see the bigger #fascist picture. #cdnpoli #elbowsup #NeverPoilievre",,,,0,0,2,0,2025-06-16T11:38:55Z,NA,NA,at://did:plc:4uq2gk2b7nlmrbnvj262cmib/app.bsky.feed.post/3lrpempxe322e,,,,,
at://did:plc:e2gatef4rgurutqokoorvrpa/app.bsky.feed.post/3lrpvasxej22c,bafyreief66bebdbxxxk43sho4gzl2gwk67xuoum4lhrc4ih4ker2cn6gqy,karenatsharon.bsky.social,,"Canada achieved measles elimin...
www.cbc.ca/news/health/... Get your vaccine! I did. Found out I had no immunity so got it done. It's free, it's safe. And best of all, one less disease I have to worry about catching! #cdnpoli #onpoli",,,,0,1,2,0,2025-06-16T11:36:16Z,NA,NA,NA,,,,,
at://did:plc:asoznhbjzx27cxeqfb3y7x34/app.bsky.feed.post/3lrpv3uohec2d,bafyreig7sioz6avzsw75q5mpmmspsn7xjz7puq32vd7n6iac3tcb6phzae,shakespearesgal.bsky.social,Canadian Loyalist 🇨🇦,"Bonnie Critchley vs PP

Hmmmm … on merit of accomplishment and dedication to country there really is only one choice, and it ain’t the grifter 

#abpoli
#cdnpoli 🇨🇦",,,,0,4,8,1,2025-06-16T11:33:27Z,NA,NA,at://did:plc:rydefiv6rm2dd2gojnmgyxoc/app.bsky.feed.post/3lq6s23t72k26,,,,,
at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3lrpuz2v5322u,bafyreibyazyeavuw3epb7ebwkbqrrohc5mpjbntjjuw4v6hiqkrfklzsby,peipolitical.bsky.social,PEIPolitical 🇨🇦,Even she can't stand what excretes from his mouth! #cdnpoli,,,,11,22,101,0,2025-06-16T11:31:53Z,NA,NA,NA,,,,,
at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3lrpusm32qs2n,bafyreif5ivefubkct6wjdf42mo4dhqtivz4dpqgntpwmyxp655kh4i75di,peipolitical.bsky.social,PEIPolitical 🇨🇦,"34-count felon, known for wanting to annex Canada by force, is now on Canadian soil. #cdnpoli",,,,116,104,318,23,2025-06-16T11:28:17Z,NA,NA,NA,,,,,
at://did:plc:ahre5wq7w75nazcvdqijmgog/app.bsky.feed.post/3lrpusinfxk27,bafyreidqlsi4mbwupijm5ft7ql46mwvbdal3j64ycsa3m653l5p3w5ml4u,therealsoloremy.bsky.social,The Real Solo Remy 🇨🇦,A Confederacy of Dunces #cdnpoli,,,,1,1,3,0,2025-06-16T11:28:13Z,at://did:plc:3l6h5tayy6vycige2igmorv4/app.bsky.feed.post/3lrptxbtg2c2j,at://did:plc:3l6h5tayy6vycige2igmorv4/app.bsky.feed.post/3lrptxbtg2c2j,NA,,,,,
